heart_rate,gsr,respiration_rate,label
70.1050192081638,5.4215866106144555,18.011849023592834,0.0
80.34202049227993,6.095367238522406,27.14514059519764,1.0
82.11254329873626,10.933081718557206,21.4069342344454,1.0
88.1531754812002,6.723434546943012,20.580138355772476,1.0
79.76739006548877,6.063908482979509,16.31696010663183,1.0
75.40174004720024,7.191205153632078,20.934472576393368,1.0
76.25335351907603,7.057750696364243,19.575411087986456,1.0
79.80886822343048,6.948240648209592,24.08968692539675,1.0
79.89883410385205,9.699223977032426,18.947665383195336,1.0
80.72940772766313,5.36573616010683,18.75611929828441,1.0
78.9327111453362,8.060062958328164,21.977163031740258,1.0
73.62883311949346,5.081995556413561,10.324987117205243,0.0
78.49555278797885,8.315522878587538,20.624967525876777,1.0
82.76270070876086,8.263855933543914,20.748253063055124,1.0
59.63304883795925,5.582026567084727,12.737329779165854,0.0
76.2787806278676,5.915390275560162,18.854610728578432,0.0
76.52739403577165,5.665924252054461,15.181383051808558,0.0
73.18851741382912,5.289104993775421,17.217340007564815,1.0
72.59673257120586,3.970628491817928,16.614807139439378,0.0
71.99896561088661,7.283941240506028,19.791099640099674,1.0
60.552296345272346,5.10575379127148,13.25233035020268,0.0
62.96669451575889,4.795528779013878,16.195626586186616,0.0
69.27819794038028,5.553251219984784,14.395439945720913,0.0
71.53213680011226,5.815672734563821,21.426765307785747,1.0
69.6476190185811,8.916336229577396,14.578875815204551,1.0
73.00488437393562,9.462760505149985,22.081769699573776,1.0
84.874712132197,8.645949007235336,16.846339910652492,1.0
73.20421430633505,3.7582394245183757,22.22582040208768,0.0
74.75211919093024,5.8901984111247865,16.291672940430768,0.0
66.16326218555976,6.448499229892926,17.292012374229103,0.0
75.18294758375593,5.525146723554855,20.412057438221108,1.0
70.4982568254382,5.715381315441244,14.529597930473507,0.0
68.93276424144076,4.6079873600808705,14.87847818604028,0.0
76.84315778766174,5.514254756017835,13.73443009746451,0.0
69.61449145292949,4.680152476745156,15.031652097502526,0.0
70.05116530509794,5.034152417488024,13.840527357448304,0.0
65.71421221791859,4.642554577189573,14.98157327480173,0.0
78.83014800349513,12.544869440893763,22.063798916154283,1.0
70.23218274078074,5.7505791675217655,17.85649138268865,0.0
75.52726776617348,2.186023561356717,21.554305106089927,1.0
67.38613693693986,7.31818424530784,21.126367572881758,1.0
63.92905693606134,5.6687416555925125,18.072605784144958,0.0
86.43407921527,5.785686366395097,17.06423483003404,1.0
72.69455021842329,5.813205186747977,19.354754175610978,0.0
71.8860593753226,5.2147131831705265,16.47710990754748,0.0
82.75439769795224,5.329036861800217,16.177303642769616,1.0
66.0373963078365,5.105894453115234,12.316204454084286,0.0
68.3698823391608,5.255383755674317,16.43860467440087,0.0
68.39307079173503,5.04977368718096,17.00650412949901,0.0
75.47825074612825,12.099624191571852,19.358374497336083,1.0
80.95227812904989,5.54711911517521,13.808961222308875,0.0
79.48396491326974,3.7424221410853837,15.507233194970905,0.0
88.58853256719016,7.9283488425870745,23.984170666960903,1.0
61.20630256788443,4.665922769020059,15.034344818386163,0.0
87.60050427457543,7.301121345566088,23.733695481065766,1.0
75.24504612918444,6.0909804251859665,13.10958947117555,0.0
67.94061516938767,5.534629086122435,15.399068102558592,0.0
70.43184911109205,9.357862580118557,14.00333327941625,1.0
73.2510058897933,5.640479795200823,16.1656651410362,0.0
53.79366329965464,6.235782191822154,17.519029774972214,0.0
72.36720645790008,5.647653326890438,19.67292974010961,1.0
76.57805404749608,4.336635505587948,19.462246923929264,1.0
67.57318226085448,7.099721789166516,16.648917208705033,0.0
76.54370391787081,11.63612384511565,20.30237321793442,1.0
77.55943505914499,10.401063316947745,17.01923145321789,1.0
66.59987639210755,5.020886488295962,16.172221736517955,0.0
83.82713497740966,8.67737463584338,24.001657236501718,1.0
78.63564203753123,12.030550220921281,21.013866662435078,1.0
81.3622521866607,6.480593765039426,17.491724989341122,1.0
69.74937583853126,8.340927541993143,17.939853970990114,1.0
82.30133687212437,7.17701371087564,20.293481524123766,1.0
65.1265916488634,3.888542043062968,16.02565728708737,0.0
63.10340385992736,2.9129729813979313,13.510914999830554,0.0
57.88060336685522,4.153684022534264,16.231649174453892,0.0
81.29185912237926,6.929366574864682,26.247980966329393,1.0
67.41977635891313,7.693033663980497,15.885209269851927,0.0
75.49515117377777,7.528060025578057,20.4542091438552,1.0
75.44050174345719,5.717982980494524,19.334335186123194,1.0
81.95295913556662,6.951103727474696,18.47897402218983,1.0
70.64052207455394,3.087745024580223,19.057495701081816,0.0
94.04265021711386,11.87030808012046,16.172952020012804,1.0
78.57428374876123,4.864281149269088,21.21986610266802,1.0
78.29090355296546,8.082651264541237,15.253330499760567,1.0
74.77571160250619,4.168177791769555,15.004855003381572,0.0
81.96112811173725,9.07258181903438,25.016797712292583,1.0
77.74124112810505,7.555050206443469,19.384147941511245,1.0
70.04732533280709,9.364138980125263,15.40539405426907,1.0
69.90491896048655,6.211943985386401,16.808425730554664,0.0
70.45880388267751,4.860553724319001,15.223306123397684,0.0
73.55528484844443,10.34551369053489,21.252395269463886,1.0
79.82951785417312,7.177146785767995,19.44222655715369,1.0
86.58539831591752,10.66114980807808,14.134853689045151,1.0
87.7495646850088,5.1281809522629445,20.26104944117716,1.0
83.79023909743351,8.856633384750475,20.502710317402972,1.0
70.30115104970513,5.040919175395721,19.117578368993787,0.0
66.73335383713145,3.66968637426101,20.3924462843056,0.0
68.77128467957027,3.9103669626576116,17.274649366046145,0.0
80.23858427781458,8.882614303398492,18.20053393004045,1.0
68.98903673783053,5.887655425873836,15.070837843768764,0.0
81.33349775845346,12.615832501232221,19.214725129336717,1.0
77.00319387323862,9.106080171704717,23.11147669597473,1.0
56.901274479551276,4.38234810456565,15.10811257227768,0.0
77.59765407151812,3.219391265061124,15.366698455255268,1.0
82.31621056242643,3.9978125442185273,12.939077180513246,0.0
74.42781900237557,8.424186706148351,19.225474585905697,1.0
88.49168389985428,6.16745179887255,18.7705962686194,1.0
77.91705547648006,9.693541550432988,18.277697974149206,1.0
83.95856751942081,2.141102619995464,22.92812215806784,1.0
70.97044996449154,6.295871781863014,18.585490579036414,0.0
71.01461510425649,4.468785705392402,15.048409111990198,0.0
86.26447063861109,11.046477243424516,21.197952805157392,1.0
73.23844269050346,4.207580079000039,16.036033744088893,0.0
89.68990972957363,7.22015258688111,18.489291143276848,1.0
58.944323454960575,3.8880329742258364,15.556926804832523,0.0
75.49388425993595,6.795211355912322,12.508585134280697,0.0
67.77853369961944,6.200078956426861,16.84356014850174,0.0
77.46291341017807,4.971059381638466,22.23095532662052,1.0
64.15660981190234,4.005650625391488,12.219979657634115,0.0
68.91104839896157,9.027228928462193,20.41023994219769,1.0
74.24801048510513,4.191734278359074,15.583063578919184,0.0
69.98198730454716,3.345112563771704,17.129684717200245,0.0
65.76603140965797,4.570755579701338,15.166749388769075,0.0
70.27862456144348,4.5569559788715175,18.192139814954796,0.0
92.24703720230858,8.902450638637017,20.18699404885737,1.0
77.7496720250877,4.426398227103099,15.223513892956923,0.0
72.91964092662982,4.473752143482579,14.45645608521425,0.0
69.77206991822251,4.813103841838015,15.228654738044304,0.0
80.66516687328134,4.535595737690612,14.441814521246599,0.0
67.65262807032524,5.659245668432405,15.023452315096911,0.0
72.62422306597553,7.084303227635021,21.738040279270326,1.0
76.74767891891125,12.970379833357782,23.76543736512471,1.0
78.18317325691258,11.406345219836076,25.166465293424586,1.0
73.50154939704495,5.622711223900269,17.44380697087628,0.0
73.06025355380585,9.683967390904254,26.82747628294291,1.0
95.47366101113946,7.921960961244912,22.87379616564705,1.0
67.8372090609019,5.003375506597161,16.720328367891533,0.0
83.57841819667486,6.615499341468207,19.412644187094255,1.0
78.4512246348996,8.888396654581344,17.68639910135213,1.0
59.00597021689959,5.955300558237753,18.24474843740632,0.0
72.11262771763137,5.1863699810049235,11.301458360394555,1.0
81.3831972328468,10.65159329508438,22.2006434405176,1.0
70.1415918806523,4.640370327547537,11.8992850854316,0.0
86.26635254019412,8.972072578835274,23.145447953151777,1.0
84.44620261177378,4.905392022123269,21.463324463253013,1.0
78.03527446193259,6.49512952529393,25.404290297799463,1.0
75.47640883109338,6.950675185866394,20.729403965415468,1.0
68.1493023006323,5.066429618768646,16.095236051590007,1.0
68.82706433312427,5.817889658025028,16.144557930768578,0.0
62.28798734077569,9.92060959256294,22.017168012834148,1.0
86.49488089656866,7.7059491531383,21.93378629724553,1.0
71.78507742982524,4.169555593443435,18.41321630972783,0.0
84.59130543570832,8.695123227607104,22.057573455825256,1.0
82.23422157293426,8.362125485542165,14.758334999104234,1.0
72.86291390678079,4.844740951175251,14.303868803938983,0.0
73.39798874467338,6.007513689836922,16.0171121616487,0.0
71.40495933867517,4.402489805308359,19.0182620268091,0.0
77.34610581308759,8.0249986438145,19.694015850092203,1.0
69.89549203017926,6.995667489783965,13.385260435538072,0.0
88.21431700239728,6.771754869983368,18.10030580985507,1.0
68.68582574094388,7.755885735757445,19.15662354533574,1.0
83.13401848067194,7.3559436910158835,18.836105093277645,1.0
70.85432719063971,6.962587190530795,15.838165324674623,0.0
76.2996832277517,7.776982345714113,15.950680791856307,1.0
66.50137246003708,5.482248952680657,17.68621066464648,0.0
71.41964035898361,7.31490159828447,26.555284685108337,1.0
72.41236207621593,6.37284847467653,14.83018469316446,0.0
78.87907043103351,8.514397940711854,20.89238615935345,1.0
91.70800670786392,6.237863326677416,18.76256296433619,1.0
70.49666152714613,4.770200369424806,16.696683478492254,0.0
70.35783118609696,6.237438134684139,14.772824789274411,0.0
88.12578751164963,8.036803261566876,24.82273491919853,1.0
70.76862552972764,5.0191477774157525,12.868703936788808,0.0
87.16843768068024,7.633699057893411,13.416852590539927,1.0
81.05293233600503,8.777957458704368,19.597459367969225,1.0
69.64917144270676,4.543879172525812,11.819394202293687,0.0
75.41525621587638,5.719757942148182,14.02892079855814,0.0
71.33525132934629,5.482066727335386,18.640828019567667,0.0
72.26006732059845,5.219556149693075,18.09337670355333,1.0
60.201649380601125,4.491036374292501,15.556973474095752,0.0
65.95850857322424,5.260280506582886,14.447001719013999,0.0
70.13045525105417,5.558139514518507,16.829545781577583,0.0
74.96592676530307,7.752542107450328,20.528451355663076,1.0
73.79484610246634,5.265878229652048,17.116672846423413,0.0
69.90743432003805,4.630722860753797,16.454068957729778,0.0
65.14701570693984,8.746697119422796,20.022088044270703,1.0
61.72571664067115,6.071543152234886,10.171488020366118,0.0
82.953445279647,7.924858710041037,22.53151852892521,1.0
72.62609105778441,9.144780622351352,20.138237664899453,1.0
76.14786392308206,11.469873151673617,16.35025758759287,1.0
81.5727930802632,5.978803560142174,12.847079633642764,1.0
85.44852753316647,10.361281824904289,22.10942762666001,1.0
91.28594780592051,8.554716923929352,18.44399984113637,1.0
69.07548931778506,6.32893331953541,15.061738291579182,0.0
77.93008408072676,6.1941094030473725,18.318762086601044,0.0
69.58924410803715,4.051083479175163,16.653710801220875,0.0
70.64610590987614,5.668340488718081,15.380700572023878,0.0
66.22308533823339,3.848985916380493,13.82774740163718,0.0
86.18831777452735,10.389184441027462,22.240942520314128,1.0
68.98477306978504,4.435225995829057,15.885218593996916,0.0
70.37047390209888,4.630473071166642,17.39172767818757,0.0
73.54178223649677,4.770451344639653,18.459980736877366,0.0
91.30762982628609,7.870622789934963,16.04309450509247,1.0
69.20030735018287,3.6340442887994655,12.654212197376852,0.0
84.95676073682013,3.6952329107816393,23.080683854773742,1.0
78.97098598860057,10.499237810593334,21.24751050885818,1.0
75.94508265553776,5.220541427013867,16.297753607835382,0.0
83.47689456265566,11.056062718775665,17.611807586838097,1.0
62.990744686038596,4.737109170791732,16.415206702801253,0.0
64.71144535522049,5.505470159166627,10.321842681029146,0.0
80.87657151853536,8.370351073659828,19.007675311930843,1.0
69.72207664544773,3.8623143295751836,11.960145335687727,0.0
64.37255476350812,4.993478684770542,14.975251518646612,0.0
89.7472571004503,5.20842159561503,13.32927749618841,1.0
69.62777042116916,5.603187431082343,16.463684184269695,0.0
61.18479922318633,5.155190683858979,16.78661410001065,0.0
68.28642741736616,4.130336918725305,18.70214578482628,0.0
69.702373219691,5.404294754961698,15.426411528523461,0.0
87.55076583401907,6.826937460872129,19.488842703835413,1.0
82.57155854771325,7.93543877790106,15.647216326666328,1.0
64.89383591434644,4.396019374030771,16.006295453812655,0.0
74.69141902988,5.183834516322504,17.014040544270713,0.0
68.45393812074393,5.874389180712727,16.897271529029055,0.0
79.07156377532199,8.848133723036902,17.679632467899708,1.0
64.82378838790314,5.239404500535377,13.333743290444387,0.0
71.16024968678818,6.097152711753695,16.054626759702877,0.0
75.44998193423578,8.365002061198426,23.590732846284055,1.0
72.71680096189968,7.98525900260341,18.148666009540488,0.0
66.81306436346742,3.8951372069374797,17.06205218978842,0.0
71.91204873092025,3.8322204487320652,15.716702827979747,0.0
83.6008458329481,5.006799844559998,15.314242276884872,0.0
68.5567068053993,5.143388467342251,15.351863649582059,0.0
73.54501878794257,3.9434423572397472,16.618094886065307,0.0
79.03786039760615,8.206876258616212,21.711263520082387,1.0
86.67012183042057,12.084152080287488,19.005705886155493,1.0
72.16231073761699,8.643186422678477,19.385370008405847,1.0
67.18856235379513,4.8061738612271965,14.841751780728508,0.0
62.12255205568631,7.431230700786982,19.175593085741937,1.0
82.58749534538666,6.114883988416247,23.18043145601381,1.0
70.23699335658208,4.704910085762093,14.724824915848073,0.0
72.02025428407269,6.642672953255963,16.486246917025785,0.0
70.75196893238103,4.241504665299931,15.191276014619955,0.0
87.60187481322522,9.16547516634773,16.35558159233407,1.0
73.82687744140597,7.359404390926716,16.347788619509146,1.0
71.97558224886919,9.479306303449343,17.949097153140837,1.0
66.6153899984702,4.341883510924744,16.92054324996461,0.0
73.48103182406709,5.902277173786647,15.541235336289066,0.0
79.40578534720295,4.544460473976129,11.617492297669438,0.0
86.42821624201619,5.792660342939262,19.398082103523706,1.0
70.48497982496359,5.439501230620227,15.960252729263377,0.0
70.65370288643045,4.918477326898354,17.85881996958163,0.0
77.96593313319698,5.409762795959497,16.712505577412166,0.0
77.55478242717261,6.343607454069531,20.129122612551164,1.0
69.82086980445024,5.0886575909614375,12.924830407101648,0.0
65.36534764210958,5.43673855173351,17.995264153840488,0.0
63.60211516632149,5.463288530118106,16.991610042055143,0.0
68.8293152152541,5.213293707372938,17.185134547694663,0.0
61.434327354545616,4.078140186874687,14.19865723497504,0.0
70.48838049274416,3.883475560051341,14.655028807987328,0.0
75.25578520632604,8.665215020648395,17.76449668904795,1.0
77.555196069771,8.280719739696094,20.407773701655042,1.0
78.77397090992183,5.023903043284956,15.031763010830364,0.0
74.12553232862696,8.836411511775944,19.726772418940918,1.0
67.03803037880566,7.949094425308726,17.380945372243026,0.0
65.95753198553406,4.449463150508416,18.62233499560525,0.0
82.77062473406187,6.581117995144907,21.05349640288125,1.0
69.83623364892001,5.597228218253385,14.86884726425202,0.0
64.59468336200051,4.960692712372369,17.902612488598965,0.0
71.48492336616593,3.3568111888458327,16.487060408372688,0.0
89.73145284312119,12.172094099074227,17.584714456908472,1.0
70.07143986946878,11.060390397726703,20.40249924798753,1.0
85.45762372588538,5.046150144936197,17.26806473845253,1.0
77.32824384460777,5.059932630266328,20.339873176161085,0.0
65.11222377600724,2.780699627252465,16.688107843126932,0.0
93.30833480027106,5.222914892337577,20.88569772512181,1.0
79.56184810470334,9.552055827686951,17.014478120302286,1.0
78.8087076423255,6.996431614376936,18.54914858133369,1.0
87.56033646000255,6.104214565462027,19.70742384876313,1.0
67.00312488523113,5.176820872139398,18.143859730423593,0.0
66.61419144243945,4.642970799193391,16.398847971973534,0.0
78.18766518407146,7.696571132845541,19.495222596537374,1.0
77.37678108474776,5.617005949576697,16.094986936503286,0.0
66.13495108072267,6.235811620006938,16.44654167184052,0.0
69.30867849414408,4.8554813292844825,15.937593022121833,0.0
70.90933127529247,6.0964692338108835,15.623477329827386,0.0
88.29992908264097,8.390963463106582,21.60309469590915,1.0
79.75050962391761,8.573911708603417,14.127984232598031,1.0
69.87937456444999,5.890247500836509,14.117954598667241,0.0
91.47381763810847,8.378959642442162,26.20467812451747,1.0
70.4329489373645,3.4140166877620417,18.78636251586981,0.0
67.30120159845319,4.257515767461616,19.18533999656577,0.0
78.99138710994869,6.821456696421388,20.653407019246178,1.0
71.55453782799002,6.059936384046622,11.927558994288127,0.0
68.78623931671981,9.646559831355411,15.785549168217479,1.0
74.20321774494361,3.6316849611671893,13.983102534905301,0.0
87.88235175540518,7.44001339625104,14.999709779632408,1.0
80.49036514179227,8.643357082753,20.061251501638754,1.0
68.95938874821363,6.738899663797579,17.017216746466882,0.0
67.11614334715834,4.8745457399970995,15.644164248391204,0.0
73.7312678301361,3.869930660959642,13.693015148030433,0.0
67.3712248915962,4.951347648429548,16.395833334684152,0.0
77.20254670069778,7.871631677422362,20.110348499522704,1.0
86.32754388760337,5.041111553720552,21.147960654432474,1.0
77.64039820217373,5.315744503029769,18.506114459546474,1.0
63.810922505865754,4.018834468860319,17.946203122030145,0.0
75.91845793001742,7.804169507114192,18.96455935658592,1.0
71.80697802754207,5.965397484591171,17.144012556600945,0.0
86.87235840894115,10.657281656496462,19.447562552950394,1.0
74.11585291980957,5.190635591265024,17.046446371474065,0.0
68.70507021486281,11.614393287275771,19.796385854901555,1.0
79.05983880970616,7.096101256176245,23.730217391561485,1.0
76.38838410949255,4.0824971789857365,11.003877965014121,0.0
61.69519533242004,5.181426620113971,15.65948350640819,0.0
69.20996050710505,5.197292265631207,16.772765307696123,0.0
83.75556890499283,10.20164279684521,19.228099998146632,1.0
82.3238623139831,14.486185939189467,21.351487171334103,1.0
59.726212352644175,9.711111318041425,21.505055135506364,1.0
71.73224104748488,6.661470165728018,18.255560501267798,0.0
76.72609159081676,8.4505282344951,19.93831832794848,1.0
78.18670497925508,4.09779627192275,20.25355542744598,1.0
82.27051497205122,10.4584295685941,20.14347595935405,1.0
70.88850500466627,5.874517074132522,16.55816771669037,0.0
92.15174662215675,6.83280134730799,20.22982721135498,1.0
75.35969357714336,9.66038362372522,18.482101403036435,1.0
60.23956100238749,5.462060893251897,16.406471909172062,0.0
94.43767443470202,7.752534639800487,18.98072297705743,1.0
78.97278931758893,4.090316583018167,13.971040546585172,0.0
69.24107452482208,5.7833905092825955,15.08473350132477,0.0
92.09280219070499,4.260516600609159,26.831259494159916,1.0
69.83652625952953,6.381454078690487,16.446306109495396,0.0
70.10399852166513,11.882434872927497,17.544184920019763,1.0
92.86728573756585,3.3677122740622467,19.842484794384042,1.0
69.50412068110309,4.809496894002189,14.543656198060368,0.0
68.65296582777721,4.976447849125762,16.453368496989196,0.0
81.9988785240036,11.780881370311565,26.315892288374936,1.0
87.93639067806946,10.581288921845093,18.223277465561555,1.0
88.40289735561097,12.542899490845592,14.321713467229845,1.0
82.8667990162493,4.342165446147863,17.40688026627779,0.0
69.82644115147379,4.771400084659981,15.514602504349437,0.0
75.28561113109458,4.990699678861386,21.629308888945104,0.0
85.31408612211852,8.154312992435434,23.486778792517,1.0
73.8063810018117,8.262130372431697,24.76682098533225,1.0
70.27299273265483,7.081819379562017,19.7241296521872,1.0
68.76411308739702,5.0720368612837445,15.770395502481872,0.0
81.96833996778562,9.216492383369937,16.1792433542102,1.0
94.61862293346509,11.298961788647842,20.744975427547647,1.0
60.66367403704126,4.352458194364841,17.6895487515634,0.0
84.4364381665247,10.741072287993427,19.325440832615445,1.0
74.87559866708875,5.890383163519786,16.946076564320432,0.0
68.06149220032007,4.692191528861116,12.630664845547226,0.0
94.09371073268636,7.852054272811244,20.308575733797003,1.0
61.5376768514259,5.296575545140762,12.910125306646483,0.0
85.67565791211848,6.421322988560651,23.684090628824407,1.0
73.256956256529,4.54790966716692,12.281326456679885,0.0
67.89677338617321,4.09794844564249,14.442325914359131,0.0
91.47975170559975,8.644164621533971,20.088291775032655,1.0
67.82751886283842,4.904535752910927,15.474506504626993,0.0
83.00171550231401,8.142507499821784,23.502529468959338,1.0
74.86277224813365,3.4513817011362535,16.03876247539605,0.0
67.5528027874089,4.393134822142825,14.295226467851792,0.0
71.4324181326642,9.54384030967335,19.960086093864096,1.0
64.28514851084688,5.487872284871074,17.142358812438417,0.0
73.46712428648763,8.355500212536063,19.089121781305998,1.0
73.56499215086194,5.316155957182779,17.33073787006566,0.0
75.84647795222837,5.215396505456288,15.751957225220005,0.0
83.05426568771823,7.222958449633982,16.29646400473281,1.0
80.14890103715243,7.172768668740715,15.779169798460492,1.0
67.56437308117651,4.174589470021045,16.75881079521022,0.0
67.48262172941901,5.718185725707935,19.31241650411459,0.0
66.04762772277344,5.704506539824723,15.092727224816635,0.0
78.77670421221602,6.169589992427774,13.827890835763828,0.0
66.53545202369673,5.522514105265757,12.945664286820705,0.0
77.51996494291345,3.767476685231491,19.33070383524706,0.0
83.5059113246112,6.310117122813008,21.218168367284242,1.0
77.75756884263976,7.097682283182002,20.465974997598206,1.0
66.88650240089703,6.422369861698508,17.211212465262626,0.0
68.72511391289572,5.8481742126666685,14.716666359739236,0.0
83.89361006580462,7.193848021869939,18.42927203478025,1.0
74.72006904986449,10.636604649705339,19.957188941151834,1.0
80.80518255403192,7.1751723635670395,12.480285288389851,1.0
82.82611063235626,5.760907743233663,17.14644688883613,1.0
83.59174058723258,9.99116302800406,18.698379611062432,1.0
70.58663691654391,8.109918556005361,12.804255731010326,0.0
80.37700399322719,5.085687161403359,19.438081225683643,0.0
89.7440160044122,9.044285091867872,18.661038454296964,1.0
59.803839111199494,3.980335661307884,11.539063961751083,0.0
77.86342706951733,6.035392839245371,19.338385312530388,1.0
97.45099662202954,3.024382686929841,21.3700640321912,1.0
69.74880945275432,5.5472647973779665,18.11562836164159,0.0
89.1121890257916,6.36756551091607,24.053047257461003,1.0
62.93848149332354,3.7607416051465274,15.823817511941854,0.0
81.82471636076735,6.432492957751143,19.18605506579511,1.0
57.641777499363556,7.426716486345523,16.740423779883482,0.0
80.30521712460718,10.003649707363873,25.66531081884277,1.0
86.43353538091438,11.352786054416406,20.238720604826497,1.0
66.42824290986816,4.383638591960523,15.565737850107595,0.0
91.74390569853509,10.014887946390397,15.80658356472711,1.0
82.3161616255012,9.206495001142788,17.102652101408122,1.0
79.23318498023833,5.324057028221561,19.49627413824167,0.0
83.19121440457126,11.983106604409468,17.70743964008646,1.0
83.46977321580823,5.58104612916239,15.787281301215234,1.0
67.58877272255182,9.030588643248935,20.409792186766257,1.0
72.97578512718457,5.778936503512114,15.785470468378117,0.0
86.94429644675566,6.124148846927202,19.061994662802928,1.0
77.61514928204012,4.69203847036096,16.945260691686812,0.0
66.54045965059377,2.0088640290992767,13.330778786179534,0.0
66.68688120527077,5.367481665474305,16.992800235467882,0.0
87.2278234303916,8.639049341565912,18.028595113165824,1.0
71.87849009172837,6.238946352939437,15.480399718464975,0.0
66.40077895802645,6.121030667324471,15.169799422073261,0.0
89.17216122283726,6.521257185081927,23.8131959780211,1.0
70.33764102343962,6.360658595838651,12.296314536850684,0.0
78.3111964176702,8.615225336378392,13.742622683284988,1.0
75.0314640460722,3.7542826235536157,15.562267496528749,0.0
72.29590039614219,3.7038833357501053,14.698680345263233,0.0
76.39225931303649,5.329508735573009,15.253463508117372,0.0
69.68660451363414,4.083808084518758,15.010069039263854,0.0
76.94529876631402,6.400118986596132,15.802764715446575,1.0
74.72607490757672,8.278120797306835,13.466096803415937,1.0
64.87806179332856,3.928946320350951,15.416482735482926,0.0
86.54023937867491,11.181164145235702,13.396269579647246,1.0
83.26500987703469,5.459877822575936,17.060223275653268,1.0
74.6783919657373,5.095344199441308,17.72287305126561,0.0
98.05796536358022,11.822838174279447,19.229164624634656,1.0
80.47498857369182,4.914396969580708,17.567318191399252,1.0
80.88465705682488,9.744394000145956,25.133086427572362,1.0
74.11272456051594,6.06020990749888,14.381238357834492,0.0
78.53473425993694,5.951942818227241,22.2190264043535,1.0
71.28775195361382,4.671381524251015,15.599294844411672,0.0
64.926269204774,7.261585599105108,17.443326071008027,1.0
86.67187531763261,8.48576402630055,24.771210705720918,1.0
76.83437133722262,3.618955396846225,17.088440704680693,0.0
73.37409746083301,3.483357450579209,16.151389880010186,0.0
79.06224278998465,4.803533416571903,17.593403854141485,0.0
65.30060106836322,4.765592199683678,16.199773908818425,0.0
79.38145928556266,7.213894485877198,21.35288790432943,1.0
66.01259520827524,9.167088606023775,16.634746691432337,1.0
72.88924726715122,11.840735004288522,24.930624527361587,1.0
90.71525582640588,9.82754324277117,18.383717487961714,1.0
73.65987389396167,12.368193466760912,17.850279534727683,1.0
68.50496324767066,6.203884437168816,11.98508627850998,0.0
70.38684153823809,4.506877177600228,14.821335537145277,0.0
85.65640458796801,10.1395429099677,19.30824080442916,1.0
79.67155594784572,5.461339006906602,16.463229526105025,1.0
75.32299140122704,8.09386980412074,21.429953122401674,1.0
85.83470273126247,8.59631693198105,18.38427898011013,1.0
77.75250246407039,6.904136589573007,15.063007773279368,0.0
75.153053140883,7.8278606144182135,22.093922090390294,1.0
78.19836423803659,3.023345293174021,16.291592611908612,1.0
72.02490855480478,5.92165011192446,15.884964493989074,0.0
